timestamp,packet_id,sensor_degree,thermal_00,thermal_01,thermal_02,thermal_03,thermal_04,thermal_05,thermal_06,thermal_07,thermal_08,thermal_09,thermal_10,thermal_11,thermal_12,thermal_13,thermal_14,thermal_15,thermal_16,thermal_17,thermal_18,thermal_19,thermal_20,thermal_21,thermal_22,thermal_23,thermal_24,thermal_25,thermal_26,thermal_27,thermal_28,thermal_29,thermal_30,thermal_31,thermal_32,thermal_33,thermal_34,thermal_35,thermal_36,thermal_37,thermal_38,thermal_39,thermal_40,thermal_41,thermal_42,thermal_43,thermal_44,thermal_45,thermal_46,thermal_47,thermal_48,thermal_49,thermal_50,thermal_51,thermal_52,thermal_53,thermal_54,thermal_55,thermal_56,thermal_57,thermal_58,thermal_59,thermal_60,thermal_61,thermal_62,thermal_63,etc_1,etc_2
2025-07-29 14:41:08,1,30.3125,25.0,24.25,25.0,24.75,25.25,24.75,24.0,25.25,24.5,24.5,24.0,24.25,24.0,24.25,24.25,23.5,25.25,24.25,24.0,23.5,24.0,23.5,23.25,23.75,24.75,23.5,24.5,23.75,23.25,23.5,23.25,24.0,24.25,24.0,23.75,23.75,24.25,23.5,23.5,23.5,23.75,23.75,23.5,23.75,23.5,23.5,23.25,23.5,24.75,24.5,24.0,23.5,23.75,24.25,23.5,22.75,23.5,24.25,24.25,24.5,24.25,24.25,23.0,22.75,241.0,225.0
2025-07-29 14:41:08,2,30.375,24.5,24.25,24.25,25.0,24.5,24.25,23.5,25.0,24.75,24.0,23.75,24.75,24.5,24.0,24.25,24.0,25.25,24.5,24.0,24.0,23.75,23.75,23.5,24.0,24.75,24.0,24.25,23.75,23.5,23.5,23.75,24.0,24.25,23.25,24.25,24.0,23.75,23.75,24.0,24.0,24.25,23.5,24.0,24.0,24.0,23.75,23.75,23.75,25.0,24.0,24.0,23.75,24.25,24.25,23.25,23.5,24.0,24.0,24.25,24.5,24.25,25.0,22.5,22.75,241.0,225.0
2025-07-29 14:41:09,3,30.3125,24.5,23.75,24.75,24.75,24.25,24.0,23.75,24.75,24.75,23.25,24.25,24.0,24.25,24.0,23.75,23.5,24.75,23.75,24.0,24.0,23.5,23.25,24.0,23.5,24.5,23.75,24.0,23.5,23.25,23.5,23.75,23.75,24.0,23.5,24.25,23.25,23.75,23.25,23.25,23.5,24.5,23.5,23.5,23.75,23.25,23.5,23.0,23.0,23.75,23.5,24.0,23.5,23.25,23.75,23.25,23.0,22.75,24.5,24.0,24.75,24.0,24.5,22.5,21.75,241.0,225.0
2025-07-29 14:41:09,4,30.375,24.0,24.5,24.5,24.75,24.75,24.5,23.75,24.5,25.0,23.5,24.25,25.0,24.25,24.25,23.75,24.5,25.5,24.5,23.75,23.75,24.0,23.25,23.25,24.5,23.75,23.5,24.25,23.75,23.5,23.25,23.75,23.75,23.75,23.0,24.0,23.75,23.5,23.5,23.5,23.75,24.0,24.0,23.5,23.75,23.75,23.25,23.0,23.0,24.0,23.75,23.75,23.75,24.0,24.0,23.25,23.0,23.25,23.75,24.25,24.0,24.25,24.75,22.5,22.5,241.0,225.0
2025-07-29 14:41:09,5,30.3125,24.0,24.25,24.5,24.75,24.5,24.25,23.25,24.25,25.0,23.0,24.25,24.0,23.75,23.5,23.0,23.5,24.25,24.0,23.25,24.25,23.25,23.5,23.5,24.0,24.25,23.75,24.25,23.75,23.25,23.5,23.5,24.0,23.75,23.25,23.0,23.75,23.5,23.5,23.0,23.75,23.75,23.75,23.75,23.75,23.25,23.5,22.5,23.5,24.0,23.25,23.0,23.5,23.75,24.0,22.75,22.5,23.0,23.5,24.0,24.25,24.0,24.5,22.75,21.5,241.0,225.0
2025-07-29 14:41:09,6,30.3125,24.25,24.5,24.5,24.5,24.25,24.0,23.25,24.25,24.25,24.25,24.0,24.0,23.25,23.75,24.0,23.25,24.75,24.25,23.25,23.5,23.5,23.5,23.5,23.5,24.5,23.75,24.25,23.5,23.0,23.75,23.5,23.75,24.0,23.75,24.0,23.25,23.5,23.5,22.75,24.0,23.75,23.5,23.25,24.0,23.75,23.75,23.0,23.75,24.25,24.25,23.75,23.75,23.75,23.75,23.25,23.25,25.0,24.0,24.0,24.5,23.75,24.75,22.75,23.75,241.0,225.0
2025-07-29 14:41:10,7,30.3125,24.25,24.0,24.5,24.75,24.25,24.0,23.5,24.5,24.75,23.75,24.0,24.5,24.25,24.25,23.75,23.5,24.75,24.25,23.5,24.0,23.5,23.75,23.5,23.75,24.75,23.75,24.5,23.5,23.0,23.5,23.0,23.75,23.25,23.5,23.75,23.75,23.5,23.0,23.0,23.75,23.75,24.0,23.75,23.75,23.5,23.25,23.25,23.25,24.0,23.75,23.75,23.75,23.5,24.0,23.0,23.5,24.5,24.25,24.5,25.0,24.5,24.75,22.75,23.5,241.0,225.0
2025-07-29 14:41:10,8,30.3125,25.0,24.5,23.75,25.0,23.75,23.75,24.0,24.25,25.0,24.0,24.0,24.25,24.0,24.25,23.75,23.0,25.5,24.0,23.5,23.75,23.0,23.75,23.25,24.0,24.5,23.5,24.25,23.75,23.25,23.5,24.0,24.0,24.25,24.0,24.0,23.75,23.0,24.0,23.25,24.25,24.75,23.75,23.75,24.0,23.5,23.75,22.75,24.0,24.0,23.75,23.75,23.5,23.75,23.75,23.5,23.25,24.5,24.0,23.75,24.5,24.25,24.5,22.75,22.5,241.0,225.0
2025-07-29 14:41:10,9,30.3125,25.0,24.25,24.5,24.5,24.25,24.25,23.5,24.5,24.75,24.0,24.25,24.75,24.0,24.25,24.0,24.0,25.25,25.0,24.0,24.0,23.75,23.5,23.5,23.5,24.75,23.75,24.5,23.75,23.75,24.0,23.75,23.75,23.75,24.25,23.5,23.75,24.25,23.75,23.5,23.75,23.5,24.0,23.75,24.25,23.25,24.0,23.0,23.5,24.25,24.25,24.0,23.75,24.0,23.5,24.0,22.75,24.25,24.0,24.5,25.0,24.75,24.25,23.75,22.75,241.0,225.0
2025-07-29 14:41:11,10,30.3125,24.0,23.75,25.0,24.75,24.75,24.25,23.25,24.5,24.0,23.75,24.25,25.0,24.0,24.0,23.75,23.5,24.75,24.25,24.0,24.0,23.75,24.0,23.75,24.0,24.75,24.0,24.5,23.5,23.75,23.5,23.75,23.5,23.75,23.75,23.5,23.75,23.75,23.75,23.0,24.25,24.25,24.25,24.0,23.75,23.5,23.75,23.25,23.5,24.0,24.25,24.0,24.0,23.5,24.75,23.25,23.5,24.25,24.25,24.0,24.25,25.0,24.75,23.75,22.75,242.0,225.0
2025-07-29 14:41:11,11,30.3125,23.5,24.0,24.0,24.75,24.5,24.0,23.5,24.75,25.0,24.25,24.5,24.25,24.25,24.75,24.25,24.25,25.0,25.0,24.5,24.0,24.0,24.0,23.0,24.5,25.0,23.75,24.25,24.0,23.75,24.0,24.0,24.25,24.5,24.0,24.25,24.25,24.25,24.0,23.5,24.75,24.5,23.75,24.0,24.25,24.0,23.75,23.5,23.25,24.75,24.5,23.75,24.5,23.75,24.5,23.5,23.5,25.0,24.5,25.0,25.25,25.0,24.75,23.5,23.25,242.0,225.0
2025-07-29 14:41:11,12,30.3125,25.0,24.75,24.0,25.0,24.75,24.75,23.75,24.75,24.75,24.0,24.5,24.5,23.75,23.75,24.25,24.25,25.5,24.75,24.0,24.25,24.25,23.75,24.0,24.0,25.25,24.25,24.5,24.0,23.75,23.75,23.75,25.0,25.0,24.5,24.25,24.0,23.5,24.25,24.0,24.0,24.0,24.5,24.25,24.25,23.75,24.0,23.0,23.75,25.25,24.0,24.5,24.5,24.25,24.5,24.0,23.75,25.0,25.25,25.0,25.25,24.75,25.0,24.0,23.25,241.0,225.0
2025-07-29 14:41:12,13,30.3125,24.5,25.0,24.75,25.0,24.75,24.5,23.75,25.25,25.75,24.5,25.0,25.0,24.25,24.5,24.75,24.25,25.0,25.0,24.25,24.25,24.0,24.0,24.25,24.0,25.0,24.25,24.5,24.25,24.25,23.75,24.0,24.25,24.75,24.5,24.75,24.25,24.75,24.25,23.75,24.75,24.75,24.5,24.5,24.25,24.0,24.0,23.75,24.0,25.25,24.25,24.25,24.0,24.25,25.0,24.0,23.25,25.25,24.75,25.0,25.5,25.25,25.0,24.0,24.5,241.0,225.0
2025-07-29 14:41:12,14,30.3125,24.25,24.5,24.75,25.0,25.0,24.75,24.25,24.75,25.25,24.75,24.75,25.0,24.25,24.5,24.5,24.75,25.0,24.5,23.75,24.0,23.75,24.25,24.0,24.25,25.0,24.5,25.0,24.5,24.0,24.0,23.5,24.5,24.75,24.5,24.25,24.5,24.0,24.0,24.0,24.0,24.5,24.5,24.75,24.75,24.25,24.0,23.75,24.75,25.0,24.5,24.5,24.0,24.25,24.75,23.5,24.5,24.5,24.75,25.25,24.75,25.0,25.25,23.5,23.5,242.0,225.0
2025-07-29 14:41:12,15,30.3125,23.75,24.75,24.5,24.75,24.5,24.25,23.75,24.75,24.75,23.75,24.5,25.0,24.0,24.25,24.5,23.5,25.25,24.5,24.0,24.25,24.25,23.25,23.75,23.5,24.75,24.0,24.5,24.0,24.0,23.75,23.5,24.5,24.5,23.5,24.0,24.25,23.75,23.75,23.5,24.75,24.5,23.75,24.5,24.5,24.0,23.25,23.75,24.0,24.5,24.25,24.5,24.25,23.75,23.75,23.75,23.25,25.25,24.75,25.0,24.5,24.75,25.25,23.5,23.25,242.0,225.0
2025-07-29 14:41:12,16,30.3125,24.5,24.0,24.5,24.5,24.75,24.25,23.75,25.0,24.75,24.5,24.5,24.75,24.5,24.0,24.25,24.25,24.5,25.0,24.0,25.0,23.75,24.25,23.75,24.25,25.0,24.5,25.25,24.0,24.0,24.0,23.75,24.0,24.75,24.0,24.5,24.5,24.0,24.25,23.5,24.75,24.5,24.0,24.25,24.0,24.0,24.5,24.25,24.0,24.75,24.5,24.0,24.0,24.25,24.5,24.0,23.25,25.0,25.5,25.0,25.25,25.5,24.75,23.75,23.75,242.0,225.0
2025-07-29 14:41:13,17,30.3125,24.0,24.25,24.25,24.75,24.25,24.25,23.75,24.5,24.75,23.75,24.25,24.75,24.25,24.25,24.5,24.5,25.0,24.0,24.25,24.0,23.75,23.75,23.75,24.0,25.0,24.25,24.75,24.0,24.25,23.5,24.25,24.25,24.25,24.0,24.25,24.0,24.0,24.25,23.25,24.25,24.5,24.0,24.25,24.0,24.0,24.0,23.5,23.5,25.0,24.75,24.25,24.25,23.75,24.75,23.5,23.0,24.5,24.75,24.75,24.5,25.0,25.5,23.25,23.25,242.0,225.0
2025-07-29 14:41:13,18,30.3125,24.5,25.0,24.5,25.0,24.75,24.0,24.25,25.0,25.25,24.0,24.5,24.5,24.5,24.5,23.75,24.25,25.5,24.75,24.5,23.75,24.0,24.0,23.5,24.0,25.5,24.0,24.75,24.0,24.0,24.25,24.0,24.75,24.75,24.25,24.5,24.0,24.0,24.0,23.5,24.5,24.5,24.0,24.0,24.25,24.25,24.0,23.5,24.25,25.0,24.25,24.25,24.0,24.0,24.5,24.0,23.75,25.25,24.75,26.0,25.25,25.0,25.25,23.75,23.5,242.0,225.0
2025-07-29 14:41:13,19,30.3125,25.0,25.0,25.0,25.0,24.5,24.75,24.0,25.75,24.75,24.75,24.0,24.75,24.25,24.25,24.0,24.0,25.5,25.0,24.5,24.25,24.25,24.0,23.75,24.5,25.25,24.25,25.25,24.25,23.75,24.0,24.25,24.25,24.75,23.75,24.25,23.75,23.75,24.0,24.0,24.0,25.25,24.25,24.25,24.0,24.5,24.25,23.5,24.0,25.0,24.5,24.0,24.0,23.75,24.75,23.75,24.25,25.25,25.0,24.75,24.75,25.5,25.5,23.5,23.75,242.0,225.0
2025-07-29 14:41:14,20,30.3125,25.0,24.5,24.0,24.5,24.25,24.0,24.25,24.75,24.75,23.75,24.5,23.75,24.5,24.0,24.5,24.0,25.5,25.0,23.5,24.5,24.25,24.0,23.75,25.0,25.0,24.25,24.75,23.25,23.5,24.0,23.75,24.5,24.5,23.75,24.25,24.0,24.25,24.5,23.75,24.0,24.75,24.5,23.75,24.25,24.0,24.0,22.75,23.75,24.5,24.75,23.75,23.75,24.0,24.5,23.75,23.5,25.5,24.75,25.25,25.25,25.0,25.25,23.25,23.75,241.0,225.0
2025-07-29 14:41:14,21,30.3125,24.5,24.75,24.5,24.75,24.75,24.25,23.75,25.25,25.0,24.0,24.5,24.75,24.25,24.0,24.25,24.0,25.25,25.0,24.0,24.75,23.75,24.0,24.0,23.75,25.25,23.75,24.75,24.25,23.75,23.75,23.75,23.5,24.5,24.25,24.0,24.0,24.25,23.5,23.5,23.75,25.25,23.75,24.25,24.0,24.0,23.75,23.25,23.5,25.25,24.25,24.75,24.5,24.0,25.0,24.5,23.75,24.75,24.5,25.5,25.25,24.75,25.25,24.25,23.25,241.0,225.0
2025-07-29 14:41:14,22,30.3125,24.25,24.5,24.0,24.75,24.5,24.75,24.5,24.5,24.5,24.75,24.0,24.5,24.25,24.0,24.25,24.0,25.25,24.5,24.0,24.0,24.0,23.75,23.5,24.0,25.0,24.0,24.5,24.0,23.5,23.5,23.5,24.0,24.25,23.75,23.75,23.75,23.75,24.25,23.75,24.25,24.75,24.0,24.0,24.0,24.0,23.5,23.0,23.5,24.75,24.75,24.25,24.5,24.0,24.5,23.5,23.75,24.5,24.75,24.75,24.75,24.25,24.5,23.25,23.0,241.0,225.0
2025-07-29 14:41:15,23,30.3125,24.25,25.0,24.75,24.75,24.75,24.25,24.0,24.0,25.25,24.75,24.5,24.75,24.25,24.5,24.0,24.5,25.0,24.5,24.5,24.25,24.25,23.75,24.0,24.0,25.0,24.25,24.75,24.0,23.75,23.5,23.5,24.0,24.5,23.75,24.25,23.5,24.0,24.0,23.75,24.25,25.0,24.25,24.0,24.75,24.0,24.0,24.0,23.75,24.25,24.25,24.25,24.5,24.5,24.5,24.0,23.25,25.0,24.25,25.0,24.75,25.5,25.75,23.25,23.5,241.0,225.0
2025-07-29 14:41:15,24,30.3125,24.25,24.75,24.75,25.25,24.5,24.0,23.25,25.0,25.25,24.75,24.5,24.5,23.75,24.0,24.0,24.0,25.25,24.5,24.25,24.5,24.5,24.0,24.0,23.75,25.25,24.75,25.25,23.75,24.25,24.0,24.0,24.5,25.0,23.75,24.5,23.5,24.25,24.0,23.5,24.75,24.5,24.25,23.75,24.75,24.25,23.75,23.5,24.0,25.0,24.5,23.75,24.0,24.5,24.5,23.75,23.75,24.0,25.25,25.25,24.75,25.0,25.25,24.0,23.75,241.0,225.0
2025-07-29 14:41:15,25,30.3125,25.5,24.25,24.75,25.0,25.0,24.0,23.5,24.5,24.75,24.25,24.5,24.5,24.25,24.25,24.0,23.75,25.0,24.25,24.25,24.5,24.25,24.25,24.25,24.5,25.25,23.75,25.0,23.5,24.0,23.75,24.0,24.25,24.5,24.0,24.25,24.0,24.0,24.0,23.25,25.0,25.25,24.0,24.0,24.0,23.75,23.5,23.5,23.75,25.0,24.0,24.5,24.0,24.0,24.0,24.0,24.0,24.25,24.75,25.0,24.5,25.5,25.25,23.5,23.75,242.0,225.0
2025-07-29 14:41:15,26,30.3125,24.25,24.25,24.75,25.25,24.75,24.0,23.75,23.75,25.25,24.5,24.75,24.75,24.25,24.75,24.5,24.0,24.75,24.5,24.25,24.25,23.75,24.0,24.0,23.25,24.75,24.0,24.75,24.0,24.25,24.0,23.75,24.0,24.75,24.0,24.0,23.75,24.5,23.75,23.5,24.25,24.5,24.0,24.0,24.0,23.75,24.0,23.25,23.5,24.75,24.5,24.25,24.25,24.5,25.0,23.25,23.25,25.0,24.75,24.75,24.75,25.25,25.0,24.0,23.5,242.0,225.0
2025-07-29 14:41:16,27,30.3125,24.25,24.75,24.5,24.75,24.5,24.75,23.75,23.75,25.75,24.0,24.5,24.75,23.75,23.5,24.0,24.0,24.75,24.0,24.0,24.0,24.0,24.0,23.75,24.0,24.75,24.0,24.25,23.75,24.25,23.75,24.0,23.75,24.0,23.75,24.0,23.5,23.75,23.75,23.25,23.75,24.25,24.5,23.25,24.25,24.0,23.75,23.5,23.75,24.0,24.25,24.5,24.0,23.75,24.5,23.5,23.5,24.75,24.0,24.25,24.5,24.5,25.0,23.5,23.0,241.0,225.0
2025-07-29 14:41:16,28,30.3125,25.75,24.75,24.75,25.25,24.75,24.5,24.0,25.0,25.25,24.25,25.0,23.75,24.5,23.75,24.25,25.0,25.25,24.5,24.0,24.25,24.0,24.0,24.0,24.75,25.25,24.5,24.25,24.0,24.25,24.0,24.0,24.25,24.75,24.5,24.25,24.5,24.0,24.5,23.75,24.5,24.0,24.75,24.25,24.25,24.0,24.25,23.5,24.0,25.0,24.5,24.5,24.0,24.25,24.25,24.0,23.25,24.75,24.5,24.5,25.25,25.0,25.75,23.75,23.25,242.0,225.0
2025-07-29 14:41:16,29,30.3125,24.25,24.75,24.75,25.25,25.0,25.0,24.25,24.5,25.25,24.5,25.0,24.25,24.5,23.75,24.75,23.75,25.25,25.25,24.25,24.0,24.5,24.25,24.5,24.5,25.0,24.75,25.25,24.0,23.75,24.25,23.75,24.25,24.5,24.5,24.25,24.25,23.75,24.0,23.5,24.25,24.5,24.25,24.0,24.5,24.0,24.0,23.75,24.75,24.5,24.25,24.5,24.75,24.0,23.75,23.5,23.5,24.25,24.5,25.5,24.5,25.25,25.5,24.0,23.5,241.0,225.0
2025-07-29 14:41:17,30,30.3125,24.25,24.5,25.0,25.5,24.75,24.75,23.5,25.25,25.5,24.5,24.75,25.0,24.25,24.25,24.5,24.5,25.5,24.75,24.25,24.5,24.0,24.0,24.25,24.5,25.5,24.25,24.75,24.25,24.25,23.75,24.0,24.25,24.5,24.5,24.5,24.5,24.25,24.0,24.25,23.75,24.75,24.25,23.75,24.0,24.0,23.75,23.5,24.0,25.0,25.0,24.25,23.75,23.5,24.75,23.75,23.5,24.75,25.25,25.5,25.25,25.0,25.5,23.75,24.25,241.0,225.0
2025-07-29 14:41:17,31,30.3125,24.75,24.75,24.75,24.75,24.5,24.75,23.75,25.25,25.75,24.5,24.75,25.0,24.0,24.75,24.5,24.75,25.5,24.5,23.75,24.5,24.25,24.25,23.5,24.5,24.5,24.5,24.75,24.5,24.25,24.25,24.0,24.0,24.75,24.25,24.5,24.0,24.0,24.5,23.75,24.25,24.75,24.5,24.25,24.25,24.25,24.0,23.75,24.0,25.0,24.75,24.25,24.25,24.75,24.5,24.25,23.25,25.5,24.75,25.5,24.5,25.0,26.0,23.5,23.75,241.0,225.0
2025-07-29 14:41:17,32,30.3125,24.25,24.5,24.75,25.5,24.75,24.5,23.75,25.0,25.5,24.25,24.5,24.75,24.5,24.25,24.5,24.25,25.0,24.5,24.25,24.25,24.5,24.5,24.0,24.5,25.0,24.25,24.5,24.25,23.5,24.25,24.0,24.0,24.5,24.5,24.5,24.25,24.25,23.75,23.25,24.0,24.75,24.5,24.5,24.25,24.5,23.75,23.75,23.25,24.75,24.75,24.0,24.25,24.0,24.75,24.25,23.5,24.75,24.5,25.0,25.25,24.75,25.0,23.75,23.25,241.0,225.0
2025-07-29 14:41:18,33,30.3125,25.25,24.0,25.25,25.5,25.25,25.25,24.25,25.0,25.25,24.0,25.0,24.75,24.5,24.75,24.0,24.25,25.0,24.75,24.5,24.25,24.5,23.75,24.5,24.75,25.0,25.0,25.25,24.75,24.0,24.25,24.0,24.25,25.25,24.5,24.5,24.25,24.0,24.25,24.25,24.75,25.0,24.75,24.25,24.75,24.0,23.75,24.0,23.75,25.0,25.0,24.75,24.5,24.25,24.75,24.0,23.5,25.25,24.75,25.5,25.5,25.0,25.25,24.0,23.25,241.0,225.0
2025-07-29 14:41:18,34,30.3125,24.5,24.5,24.75,25.25,24.5,24.5,24.25,25.0,25.0,24.25,25.25,24.75,24.5,24.5,24.0,24.0,25.0,24.25,23.75,24.5,24.0,24.0,23.75,24.0,25.25,24.5,24.75,24.0,24.0,24.25,23.75,24.5,24.5,23.75,24.5,24.5,24.25,24.25,24.0,24.5,24.5,24.25,24.5,24.25,24.25,23.75,23.5,23.5,24.5,24.25,24.5,24.25,24.75,24.25,24.0,24.0,25.5,24.25,25.0,25.0,25.25,25.25,23.5,22.75,241.0,225.0
2025-07-29 14:41:18,35,30.3125,24.5,24.75,24.75,25.5,24.75,24.75,23.0,25.5,25.25,24.5,25.5,24.75,24.5,24.25,24.5,23.5,25.25,25.0,24.5,24.5,24.5,23.75,24.25,24.75,25.5,24.0,24.75,24.5,24.25,24.25,24.25,23.75,25.25,24.0,24.75,24.25,24.5,24.0,24.5,24.0,24.5,24.5,24.75,24.5,24.5,24.25,24.0,24.25,24.5,24.75,24.75,24.25,24.75,24.5,24.5,24.25,24.5,25.0,25.25,25.5,25.0,25.75,24.0,22.75,241.0,225.0
2025-07-29 14:41:18,36,30.3125,25.0,25.25,24.5,25.0,25.5,24.75,24.5,24.5,25.0,24.5,25.0,25.25,25.0,24.5,24.5,24.25,25.25,24.25,24.25,24.25,24.25,24.0,24.75,24.5,25.25,24.25,25.25,24.25,23.75,24.5,24.5,25.0,24.5,24.5,24.25,24.5,24.0,24.5,24.0,24.5,25.25,24.75,24.0,25.0,24.0,24.25,23.75,23.5,25.0,25.5,24.25,24.75,24.75,25.0,24.0,24.0,24.75,25.0,25.25,24.25,26.0,26.25,24.0,23.75,241.0,225.0
2025-07-29 14:41:19,37,30.3125,24.25,24.75,25.0,25.0,25.0,24.75,24.25,25.25,25.75,24.0,25.0,25.5,24.75,24.75,25.0,24.25,25.25,25.25,24.25,24.75,24.25,24.75,24.25,24.25,25.75,24.75,25.5,24.25,24.25,24.5,24.0,24.25,25.25,24.5,24.25,24.5,24.25,23.75,24.0,24.25,25.25,24.75,24.25,24.5,25.0,24.0,23.75,24.5,25.0,25.75,24.25,24.5,25.0,24.25,24.5,23.5,25.25,25.5,25.5,25.25,25.25,26.0,24.0,23.75,241.0,225.0
2025-07-29 14:41:19,38,30.3125,25.0,24.75,24.5,25.0,25.0,24.5,24.0,25.5,25.75,24.75,24.75,24.75,25.25,24.75,24.75,24.0,25.25,25.0,24.0,24.75,24.0,24.25,24.5,24.75,25.5,24.75,25.25,24.25,24.0,24.25,23.75,24.25,24.0,24.0,24.75,25.0,24.0,24.0,24.0,24.25,24.5,24.5,24.5,24.5,24.5,24.25,24.0,23.75,25.25,24.75,24.75,24.5,24.5,24.75,24.5,23.75,26.0,24.25,25.0,25.0,25.75,25.0,23.5,23.75,241.0,225.0
2025-07-29 14:41:19,39,30.3125,24.0,24.25,24.75,25.5,24.5,24.5,24.25,24.75,25.75,24.0,25.0,24.75,24.5,24.5,25.0,24.0,25.0,24.75,24.5,24.25,24.5,23.5,24.25,23.75,25.25,24.0,24.75,24.0,24.0,24.25,24.5,24.0,24.75,24.25,24.25,24.25,24.0,23.5,24.0,24.25,24.75,24.5,23.75,24.5,24.25,25.0,23.0,23.5,25.0,25.25,24.75,24.0,24.0,24.25,23.75,23.25,24.75,25.25,25.75,25.5,24.25,25.25,23.25,23.5,241.0,225.0
2025-07-29 14:41:20,40,30.3125,25.25,24.75,25.25,25.0,24.75,25.0,24.0,25.25,25.5,24.75,25.0,25.0,24.75,24.25,24.5,24.0,25.75,25.0,24.25,24.5,24.5,24.25,24.25,24.5,25.75,23.75,25.0,24.25,24.25,23.75,24.0,24.0,24.5,24.25,24.25,24.75,24.75,24.0,24.0,24.5,24.5,24.75,24.25,24.5,24.0,24.0,24.0,24.5,25.0,24.75,24.5,24.0,24.75,24.5,24.25,24.0,25.25,24.75,25.25,25.25,25.25,25.25,24.5,24.25,241.0,225.0
2025-07-29 14:41:20,41,30.25,24.5,24.5,24.5,25.25,25.0,24.0,24.0,24.5,25.75,24.25,24.75,24.25,24.5,24.25,24.5,23.75,25.75,25.0,24.5,24.75,24.0,24.0,24.5,24.75,25.75,25.0,25.0,24.25,24.0,24.0,24.25,24.25,24.25,24.5,24.5,24.0,23.75,24.25,24.25,24.75,24.75,24.5,24.0,24.75,24.25,24.75,24.0,24.75,24.5,25.0,24.75,24.75,24.25,25.0,24.0,24.25,26.25,24.75,25.0,25.5,25.25,25.75,23.75,24.5,241.0,225.0
