frame_id,detected,confidence,intensity_level,heat_intensity,foreground_pixels,foreground_percentage,num_components,max_temp,avg_temp,min_temp
82,True,63.71595860566449,낮음,85.88888888888889,135,23.4375,2,25.75,23.8984375,22.25
83,True,93.97149395203029,낮음,87.90045248868778,221,38.36805555555556,3,25.75,23.76171875,22.0
84,True,59.59428379194815,낮음,93.2016806722689,119,20.65972222222222,4,26.0,23.875,22.75
85,True,63.61111111111111,낮음,90.66666666666667,132,22.916666666666664,4,26.75,23.87890625,22.25
86,True,79.09985321812341,낮음,89.97175141242938,177,30.729166666666668,1,25.75,23.82421875,22.75
87,True,62.542405851229375,낮음,95.84126984126983,126,21.875,3,26.75,23.91796875,22.75
88,True,100.0,낮음,89.02491103202847,281,48.78472222222222,2,26.5,23.7421875,22.25
89,True,34.85877684407096,보통,103.4047619047619,42,7.291666666666667,1,25.5,24.12890625,22.75
90,True,33.21350762527233,보통,105.63888888888889,36,6.25,1,26.0,24.09765625,22.25
91,True,40.8048871063577,보통,110.7090909090909,55,9.54861111111111,2,26.25,24.03515625,23.0
92,True,68.68339002267574,낮음,89.97278911564626,147,25.520833333333332,2,25.75,23.8984375,22.75
93,True,58.74481098745805,보통,103.03603603603604,111,19.270833333333336,3,26.75,23.95703125,22.75
94,True,56.15635997988939,보통,102.23076923076923,104,18.055555555555554,1,27.25,24.0,22.75
95,True,85.46952114179005,낮음,88.81122448979592,196,34.02777777777778,1,26.0,23.8203125,22.0
96,True,35.621286393345216,낮음,84.27272727272727,55,9.54861111111111,3,26.0,24.0,21.75
97,True,36.31990689357504,낮음,91.37735849056604,53,9.20138888888889,2,26.25,24.02734375,22.5
98,True,52.59302776093256,낮음,96.45360824742268,97,16.84027777777778,3,27.0,23.9609375,22.75
99,True,58.81793945648434,낮음,98.09649122807018,114,19.791666666666664,4,27.25,23.96875,22.75
100,True,86.63392534568266,낮음,89.43718592964824,199,34.54861111111111,4,25.75,23.77734375,22.5
101,True,37.364601901366605,낮음,93.16363636363636,55,9.54861111111111,2,26.0,24.0234375,23.0
102,True,44.85347399829497,보통,106.56521739130434,69,11.979166666666668,3,27.0,24.01953125,23.0
103,True,34.14915966386555,낮음,99.78571428571429,42,7.291666666666667,2,26.5,24.0546875,23.0
104,True,36.70252360203341,보통,139.37037037037038,27,4.6875,1,26.5,24.2109375,23.25
105,True,29.93230625583567,보통,103.07142857142857,28,4.861111111111112,1,25.75,24.0703125,23.0
106,True,39.56983518044899,보통,120.34782608695652,46,7.986111111111111,3,26.25,24.1328125,23.0
107,True,51.182598039215684,낮음,91.03125,96,16.666666666666664,3,25.25,23.94140625,23.0
108,True,34.468790849673205,보통,131.52,25,4.340277777777778,1,26.25,24.14453125,23.25
109,False,32.10805813553492,보통,130.10526315789474,19,3.298611111111111,0,26.5,24.2734375,23.0
110,True,34.49183006535948,높음,158.2,10,1.7361111111111112,1,26.5,24.25390625,23.0
111,False,32.81165897731642,보통,137.23529411764707,17,2.951388888888889,0,26.0,24.28515625,23.25
112,True,31.891339869281047,보통,134.3125,16,2.7777777777777777,1,25.75,24.22265625,23.0
113,True,37.552287581699346,높음,156.1,20,3.4722222222222223,1,26.25,24.5234375,23.25
114,True,37.655651340996165,보통,140.68965517241378,29,5.034722222222222,1,26.75,24.40234375,22.75
115,True,38.99183006535948,보통,145.73333333333332,30,5.208333333333334,1,26.25,24.37890625,23.5
116,True,39.70792483660131,보통,145.84375,32,5.555555555555555,1,26.5,24.43359375,22.75
117,True,37.42238562091503,높음,153.66666666666666,21,3.6458333333333335,1,26.25,24.4453125,23.25
118,True,45.94362745098039,보통,149.3125,48,8.333333333333332,1,26.0,24.4296875,23.25
119,True,32.98202614379085,보통,136.33333333333334,18,3.125,1,26.0,24.37890625,23.25
120,True,41.828022875817,높음,156.65625,32,5.555555555555555,1,26.5,24.50390625,23.5
121,True,39.42565359477125,높음,156.8,25,4.340277777777778,1,26.25,24.39453125,23.25
122,True,42.98190943043884,높음,157.22857142857143,35,6.076388888888888,1,27.0,24.515625,23.25
123,True,42.93709150326797,높음,157.0,35,6.076388888888888,1,27.0,24.48828125,23.25
124,True,40.725081699346404,높음,151.03125,32,5.555555555555555,1,26.5,24.24609375,23.0
125,True,45.3591459106165,높음,165.8108108108108,37,6.423611111111111,1,27.75,24.51171875,23.5
126,True,43.62283892051444,높음,167.58064516129033,31,5.381944444444445,1,27.25,24.4765625,23.5
127,True,42.17483660130719,높음,161.96666666666667,30,5.208333333333334,1,27.75,24.4375,23.25
128,True,44.54488658208381,높음,166.97058823529412,34,5.902777777777778,1,27.25,24.546875,23.0
129,True,41.58433886375063,높음,166.03846153846155,26,4.513888888888888,1,27.0,24.33203125,23.25
130,True,43.592553688141926,높음,160.34285714285716,35,6.076388888888888,1,27.25,24.578125,23.5
131,True,43.48340213278294,높음,154.47368421052633,38,6.597222222222222,1,27.0,24.39453125,22.75
132,True,45.12597155979508,높음,164.6216216216216,37,6.423611111111111,1,27.25,24.55078125,23.0
133,True,47.70282750781472,높음,161.82608695652175,46,7.986111111111111,1,27.0,24.6640625,23.5
134,True,44.066770647653,높음,166.3030303030303,33,5.729166666666666,1,27.0,24.5,23.25
135,True,46.06944444444444,높음,155.26666666666668,45,7.8125,1,27.0,24.54296875,23.5
136,True,41.89309056956116,높음,164.07142857142858,28,4.861111111111112,1,27.0,24.36328125,23.0
137,True,47.61757601591361,높음,161.3913043478261,46,7.986111111111111,1,27.25,24.53125,23.25
138,True,48.995098039215684,높음,164.875,48,8.333333333333332,1,27.75,24.59375,23.5
139,True,46.80904272278018,높음,166.1219512195122,41,7.118055555555555,1,27.0,24.515625,23.25
140,True,47.18055555555556,높음,160.93333333333334,45,7.8125,1,27.0,24.640625,23.25
141,True,44.45522875816994,보통,138.18,50,8.680555555555555,1,26.5,24.41015625,22.5
142,True,57.907868275515334,높음,157.2051282051282,78,13.541666666666666,2,26.5,24.703125,23.0
143,True,46.32003862150921,보통,138.83636363636364,55,9.54861111111111,1,26.0,24.55078125,22.25
144,True,59.985209601081806,높음,151.86206896551724,87,15.104166666666666,2,27.0,24.83984375,23.5
145,True,65.07526855626739,높음,153.02970297029702,101,17.53472222222222,1,26.5,24.890625,23.75
146,True,71.64189331646637,보통,145.79032258064515,124,21.52777777777778,3,27.0,24.8828125,22.5
147,True,100.0,보통,148.67942583732057,209,36.28472222222222,2,27.25,25.02734375,23.5
148,True,79.2062658396692,보통,143.63945578231292,147,25.520833333333332,3,26.75,24.9140625,24.0
149,True,100.0,보통,145.66666666666666,375,65.10416666666666,1,27.5,25.1875,23.75
150,True,100.0,보통,148.35334872979215,433,75.17361111111111,2,26.75,25.3125,23.75
151,True,100.0,보통,145.64,425,73.78472222222221,1,27.25,25.27734375,23.75
152,True,100.0,보통,145.39454094292805,403,69.96527777777779,1,27.75,25.26953125,24.0
153,True,100.0,보통,144.32666666666665,300,52.083333333333336,1,26.75,25.125,23.75
154,True,100.0,보통,148.8696581196581,468,81.25,1,27.0,25.35546875,23.25
155,True,100.0,보통,149.42523364485982,428,74.30555555555556,1,27.25,25.328125,23.75
156,True,100.0,보통,149.29662921348316,445,77.25694444444444,1,27.0,25.3671875,23.75
157,True,100.0,보통,149.75764192139738,458,79.51388888888889,1,27.5,25.39453125,24.0
158,True,100.0,보통,147.92796610169492,472,81.94444444444444,1,27.0,25.390625,24.25
159,True,100.0,보통,148.96774193548387,434,75.34722222222221,1,27.25,25.375,24.0
160,True,100.0,보통,142.74474474474474,333,57.8125,1,27.0,25.09375,24.0
161,True,100.0,보통,145.73125,320,55.55555555555556,1,27.25,25.19140625,23.5
162,True,100.0,보통,145.27968337730871,379,65.79861111111111,1,27.0,25.21484375,23.5
163,True,100.0,보통,146.14193548387098,310,53.81944444444444,1,27.25,25.1484375,24.0
164,True,100.0,보통,146.3375796178344,314,54.513888888888886,2,27.5,25.17578125,23.5
165,True,100.0,보통,145.2159090909091,264,45.83333333333333,1,27.5,25.07421875,23.75
166,True,100.0,보통,148.2173913043478,460,79.86111111111111,1,27.75,25.3515625,24.0
167,True,100.0,보통,148.12105263157895,380,65.97222222222221,2,26.75,25.2578125,24.0
168,True,100.0,보통,146.27793696275072,349,60.59027777777778,2,27.0,25.171875,23.5
169,True,100.0,보통,145.584375,320,55.55555555555556,2,27.5,25.1171875,23.75
170,True,100.0,보통,141.91666666666666,324,56.25,1,27.0,25.0859375,23.5
171,True,96.03656045751633,보통,149.78645833333334,192,33.33333333333333,1,27.25,25.0625,23.75
172,True,68.32968998410175,높음,151.9189189189189,111,19.270833333333336,2,26.25,24.89453125,23.25
173,True,90.16424385846292,높음,151.71264367816093,174,30.208333333333332,3,27.25,24.98828125,23.5
174,True,84.30433006535948,보통,146.61875,160,27.77777777777778,4,26.5,25.00390625,23.75
175,True,56.93753142282554,높음,152.25641025641025,78,13.541666666666666,3,27.0,24.88671875,23.75
176,True,64.14146929398822,보통,148.26732673267327,101,17.53472222222222,4,27.25,24.89453125,23.5
177,True,51.96214596949891,높음,153.44444444444446,63,10.9375,1,26.25,24.73046875,23.5
178,True,88.05061059511524,보통,146.24561403508773,171,29.6875,4,27.25,25.02734375,23.75
179,True,94.17879188712523,보통,145.62433862433863,189,32.8125,4,26.5,24.94140625,23.0
180,True,65.3795877325289,보통,149.26923076923077,104,18.055555555555554,3,26.5,24.94140625,24.0
181,True,49.14347236069569,보통,146.15254237288136,59,10.243055555555555,2,26.25,24.80859375,24.0
182,True,55.82205882352942,높음,151.88,75,13.020833333333334,1,26.75,24.89453125,23.75
183,True,60.95765842568911,보통,147.9673913043478,92,15.972222222222221,4,27.25,24.890625,24.0
184,True,41.86274509803921,보통,149.75,36,6.25,1,26.0,24.71875,23.5
185,True,57.024027482478935,보통,143.84337349397592,83,14.409722222222221,3,26.25,24.86328125,24.0
186,True,50.70874183006536,보통,145.28125,64,11.11111111111111,2,26.75,24.83984375,23.75
187,True,42.432889822595705,높음,154.42857142857142,35,6.076388888888888,1,26.5,24.7109375,23.25
188,True,56.57051282051282,높음,150.3846153846154,78,13.541666666666666,2,26.75,24.82421875,23.0
189,True,43.87826797385621,높음,161.8,35,6.076388888888888,1,27.5,24.57421875,23.0
190,True,49.96265172735761,높음,155.64285714285714,56,9.722222222222223,1,28.25,24.78125,23.5
191,True,54.774291171867816,높음,153.61971830985917,71,12.32638888888889,3,27.0,24.78125,23.5
192,True,52.857248960190134,높음,152.6969696969697,66,11.458333333333332,2,26.75,24.828125,23.75
193,True,60.83605664488017,높음,150.88888888888889,90,15.625,2,27.25,24.85546875,23.5
194,True,60.955882352941174,높음,151.5,90,15.625,3,28.0,24.91796875,23.75
195,True,57.52665978672171,높음,158.80263157894737,76,13.194444444444445,2,28.0,24.8125,24.0
196,True,49.89579619726678,높음,157.07272727272726,55,9.54861111111111,2,27.25,24.73828125,23.5
197,True,54.154411764705884,높음,154.0,69,11.979166666666668,2,27.75,24.83984375,24.0
198,True,61.352396514161214,높음,153.5222222222222,90,15.625,2,27.5,24.84375,23.75
199,True,56.43643790849673,높음,155.01333333333332,75,13.020833333333334,1,26.75,24.81640625,23.75
200,True,47.74119067917022,높음,162.02173913043478,46,7.986111111111111,1,27.5,24.76953125,23.75
201,True,51.27532679738562,보통,146.4,65,11.284722222222223,2,27.0,24.6484375,23.5
202,True,47.302287581699346,높음,152.7,50,8.680555555555555,1,26.75,24.7578125,23.5
203,True,70.54738562091504,보통,147.29166666666666,120,20.833333333333336,2,27.25,24.90234375,24.0
204,True,55.26659786721706,보통,147.27631578947367,76,13.194444444444445,2,27.5,24.84765625,24.0
205,True,53.06521093285799,높음,153.75757575757575,66,11.458333333333332,1,27.25,24.81640625,23.75
206,True,48.459024635495226,높음,155.05769230769232,52,9.027777777777777,1,27.75,24.69140625,24.0
207,True,66.55200996256107,높음,157.01941747572815,103,17.881944444444446,2,27.5,24.796875,23.75
208,True,49.67470760233918,높음,152.40350877192984,57,9.895833333333332,2,26.75,24.6484375,23.5
209,True,63.506640244750386,높음,157.4255319148936,94,16.319444444444446,1,27.5,24.78515625,23.5
210,True,47.73504273504273,높음,151.3653846153846,52,9.027777777777777,1,26.5,24.765625,23.5
211,True,47.85893760019731,높음,150.22641509433961,53,9.20138888888889,2,27.75,24.828125,24.0
212,True,50.72732508303868,높음,150.68852459016392,61,10.590277777777777,2,27.25,24.69140625,23.75
213,True,47.05369559171186,높음,156.74468085106383,47,8.159722222222223,1,27.5,24.50390625,23.5
214,True,46.31069094304388,높음,161.8095238095238,42,7.291666666666667,1,27.25,24.73046875,23.5
215,True,45.35646714826281,높음,164.02631578947367,38,6.597222222222222,1,27.25,24.609375,23.5
216,True,45.6454248366013,보통,147.79166666666666,48,8.333333333333332,2,27.5,24.63671875,23.5
217,True,43.10457516339869,높음,170.25,28,4.861111111111112,1,27.75,24.6015625,23.75
218,True,43.78880718954248,높음,166.65625,32,5.555555555555555,1,27.75,24.37890625,23.25
219,True,49.333660130718954,높음,163.06,50,8.680555555555555,1,28.5,24.63671875,23.5
220,True,42.38398692810458,높음,163.03333333333333,30,5.208333333333334,1,28.25,24.44140625,23.0
221,True,45.42273891538598,높음,166.13513513513513,37,6.423611111111111,1,28.25,24.6875,23.0
222,True,47.42647058823529,높음,156.875,48,8.333333333333332,1,26.75,24.76171875,23.5
223,True,43.49171335200747,높음,159.82857142857142,35,6.076388888888888,1,28.0,24.71484375,23.75
224,True,45.9734727224223,보통,147.69387755102042,49,8.506944444444445,2,26.75,24.75390625,23.5
225,True,46.72177204215019,높음,151.51020408163265,49,8.506944444444445,1,26.75,24.75390625,23.5
226,False,0.0,매우 낮음,0.0,0,0.0,0,25.75,24.50390625,23.25
227,False,34.0359477124183,높음,152.33333333333334,12,2.083333333333333,0,26.0,24.5859375,23.0
228,False,27.85947712418301,보통,135.0,4,0.6944444444444444,0,25.75,24.546875,23.5
229,True,35.494281045751634,높음,152.6875,16,2.7777777777777777,1,26.5,24.5859375,23.75
230,False,31.52777777777778,보통,136.0,14,2.430555555555556,0,26.0,24.625,23.0
231,False,32.56535947712418,높음,159.0,4,0.6944444444444444,0,26.0,24.546875,23.5
232,True,46.193531334102275,보통,145.27450980392157,51,8.854166666666668,2,27.25,24.80859375,23.75
233,True,38.5702614379085,높음,164.83333333333334,18,3.125,1,26.75,24.625,23.75
234,True,40.56112596553773,보통,148.42424242424244,33,5.729166666666666,2,27.0,24.7421875,23.75
235,False,34.39542483660131,높음,161.25,8,1.3888888888888888,0,26.75,24.671875,23.5
236,True,34.51259889920881,보통,142.3684210526316,19,3.298611111111111,1,26.25,24.69140625,23.5
237,True,36.915849673202615,보통,144.0,25,4.340277777777778,1,26.0,24.65625,23.75
238,True,34.38875988992088,보통,141.73684210526315,19,3.298611111111111,1,26.25,24.48828125,23.25
239,True,39.00278738946559,보통,138.7058823529412,34,5.902777777777778,1,25.75,24.71875,23.75
240,True,42.216591591591595,보통,149.78378378378378,37,6.423611111111111,2,26.25,24.7421875,24.0
241,True,47.84080298786182,보통,144.82142857142858,56,9.722222222222223,2,26.0,24.8125,23.75
242,True,41.840332980038866,보통,147.86486486486487,37,6.423611111111111,1,26.25,24.734375,23.75
243,False,29.965569561157796,보통,140.42857142857142,7,1.215277777777778,0,25.75,24.515625,23.5
244,True,35.802015250544656,보통,134.77777777777777,27,4.6875,1,26.0,24.74609375,24.0
245,False,26.796271538918596,보통,117.18181818181819,11,1.9097222222222223,0,25.5,24.46875,23.75
246,False,34.05852253181975,보통,140.05263157894737,19,3.298611111111111,0,26.0,24.63671875,23.75
247,False,28.883986928104573,보통,129.6,10,1.7361111111111112,0,26.0,24.55859375,23.5
248,False,27.29538027332145,보통,119.72727272727273,11,1.9097222222222223,0,26.0,24.4765625,23.0
249,False,25.87593370681606,보통,119.57142857142857,7,1.215277777777778,0,25.5,24.46875,23.25
250,True,25.32329598506069,보통,104.35714285714286,14,2.430555555555556,1,25.75,24.11328125,23.25
251,False,25.988562091503265,보통,129.0,2,0.3472222222222222,0,25.75,24.23828125,23.25
252,False,24.844771241830063,보통,109.0,10,1.7361111111111112,0,25.5,24.10546875,23.25
253,False,25.96185268979387,보통,109.38461538461539,13,2.256944444444444,0,25.25,24.046875,23.0
254,True,39.09255368814192,낮음,87.80952380952381,63,10.9375,2,25.75,23.953125,22.5
255,True,100.0,낮음,91.5016393442623,305,52.951388888888886,3,25.0,23.6640625,22.5
256,True,58.77454532537653,낮음,96.10434782608695,115,19.96527777777778,4,25.0,23.81640625,22.25
257,True,48.220439691027934,낮음,90.0909090909091,88,15.277777777777779,2,25.25,23.88671875,22.75
258,True,69.28052484976094,낮음,89.47651006711409,149,25.868055555555557,4,25.25,23.859375,22.75
259,True,34.963235294117645,낮음,93.3125,48,8.333333333333332,2,25.25,24.015625,23.0
260,True,24.55510992275698,낮음,86.27272727272727,22,3.8194444444444446,1,25.5,23.9921875,22.5
261,False,23.18685807656396,보통,105.85714285714286,7,1.215277777777778,0,25.25,24.16796875,23.0
262,True,37.585200746965455,낮음,92.51785714285714,56,9.722222222222223,2,24.75,23.9921875,23.0
263,False,19.366830065359476,낮음,97.0,1,0.1736111111111111,0,25.0,24.1953125,23.25
264,False,0.0,매우 낮음,0.0,0,0.0,0,25.75,24.3359375,23.0
265,False,0.0,매우 낮음,0.0,0,0.0,0,25.75,24.31640625,23.25
266,False,29.70452069716775,보통,135.55555555555554,9,1.5625,0,25.75,24.51171875,23.5
267,True,35.52395080839353,보통,147.52631578947367,19,3.298611111111111,1,26.0,24.53515625,23.25
268,True,54.91892911010558,보통,141.96153846153845,78,13.541666666666666,2,26.0,24.8515625,23.5
269,True,69.324430921794,보통,148.13793103448276,116,20.13888888888889,2,26.5,24.87109375,23.5
270,True,62.493163932239554,보통,145.1734693877551,98,17.01388888888889,2,26.25,24.87890625,23.25
271,True,91.02614379084967,보통,145.48333333333332,180,31.25,3,26.5,24.984375,23.0
272,True,94.2878255141498,보통,142.63874345549738,191,33.15972222222222,4,26.75,25.00390625,23.75
273,True,89.2483660130719,보통,143.5,176,30.555555555555557,3,27.25,24.9453125,23.5
274,True,55.97294309880815,보통,134.94117647058823,85,14.756944444444445,2,27.0,24.734375,22.75
275,True,67.89948163173315,보통,140.8706896551724,116,20.13888888888889,3,26.25,24.9140625,23.25
276,True,83.75439326674066,보통,145.58490566037736,159,27.604166666666668,3,27.5,24.984375,24.0
277,True,50.939542483660134,높음,150.0,62,10.76388888888889,2,26.5,24.8359375,23.5
278,True,38.30379587732529,보통,149.30769230769232,26,4.513888888888888,2,26.0,24.69140625,23.0
279,False,15.718954248366014,낮음,66.0,8,1.3888888888888888,0,25.5,24.3984375,22.5
280,True,37.59479941401848,보통,140.3793103448276,29,5.034722222222222,2,25.5,24.71484375,23.75
281,True,57.376283846872084,보통,143.86904761904762,84,14.583333333333334,1,26.75,24.87109375,23.5
282,True,39.13316993464052,보통,137.6,35,6.076388888888888,1,25.75,24.703125,23.5
283,True,47.87046427766509,보통,141.43103448275863,58,10.069444444444445,1,25.75,24.75390625,23.75
284,True,43.45959595959596,보통,143.72727272727272,44,7.638888888888889,1,25.75,24.69140625,23.0
285,True,37.558986928104574,보통,147.28,25,4.340277777777778,1,26.0,24.640625,23.25
286,True,36.72762694821518,보통,141.26923076923077,26,4.513888888888888,1,26.0,24.57421875,23.5
287,True,49.369461061260665,보통,147.3050847457627,59,10.243055555555555,2,26.0,24.79296875,23.75
288,True,66.04777502901473,보통,147.3644859813084,107,18.57638888888889,2,26.0,24.88671875,23.5
289,True,61.03507800969851,보통,146.59139784946237,93,16.145833333333336,2,26.0,24.83203125,23.5
290,True,50.84354575163398,보통,145.96875,64,11.11111111111111,2,26.5,24.8359375,23.5
291,True,46.39297385620915,높음,151.60416666666666,48,8.333333333333332,1,26.25,24.7421875,23.25
292,True,88.67649393090569,보통,142.3542857142857,175,30.381944444444443,4,26.5,24.921875,23.0
293,True,79.05562459725675,높음,151.72535211267606,142,24.65277777777778,3,26.5,24.93359375,23.5
