frame_id,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
2369,24.25,24.75,24.75,24.75,25.0,24.5,23.5,24.75,25.5,24.25,25.0,25.0,24.25,24.25,24.5,24.5,25.5,25.0,24.25,24.75,24.25,24.0,24.0,24.0,25.5,24.0,25.25,24.5,24.25,24.0,24.0,24.5,24.25,24.5,24.75,24.75,24.25,24.5,23.5,24.0,24.75,24.75,24.5,24.75,24.25,24.25,23.75,24.25,25.0,24.75,24.5,24.75,24.75,24.25,24.0,23.5,25.5,25.25,25.5,24.75,25.75,25.5,24.25,24.0
2370,25.0,25.0,25.0,25.25,25.0,24.5,24.75,25.25,25.0,24.25,25.0,25.0,24.75,24.75,24.5,24.0,25.25,25.25,24.5,24.75,24.25,24.5,24.5,23.75,25.25,24.75,25.0,24.25,24.5,24.25,24.5,24.5,25.0,24.25,24.0,24.25,24.75,24.5,24.0,25.0,24.5,25.0,24.5,24.75,24.25,24.75,23.75,24.25,24.25,24.75,24.0,24.75,24.25,25.0,23.75,24.5,25.25,25.5,25.5,25.0,25.5,25.5,24.25,24.25
2371,25.0,25.0,24.75,25.5,24.75,24.0,24.25,24.5,25.5,24.5,25.5,25.0,24.5,24.5,24.0,24.0,24.75,25.0,24.25,24.0,24.25,24.25,24.5,24.0,25.5,24.25,24.75,24.5,24.25,24.5,24.0,24.25,24.5,24.5,24.75,24.5,24.0,24.5,23.75,25.0,24.5,25.25,24.0,24.5,24.75,24.25,24.0,23.5,25.25,25.25,24.5,25.0,24.5,24.25,24.25,24.0,25.5,24.75,25.5,24.75,25.25,24.75,24.25,23.25
2372,25.0,25.0,25.5,24.75,25.0,24.75,23.5,24.75,25.5,25.25,24.75,25.0,24.75,24.75,24.75,24.0,25.5,24.5,24.0,24.75,24.25,24.0,23.75,24.5,25.5,24.5,24.5,24.25,24.25,24.75,24.25,24.25,24.5,24.25,24.75,24.75,23.75,24.25,24.25,24.0,24.75,25.0,24.0,24.5,24.25,24.0,24.0,24.5,25.25,24.5,25.0,24.0,24.25,25.0,23.5,23.75,25.75,25.0,25.5,25.5,25.25,25.5,23.75,24.0
2373,24.25,24.5,24.75,24.75,24.75,24.5,24.25,25.25,25.5,24.5,24.75,24.75,24.75,24.5,24.25,24.5,25.25,25.0,24.0,24.5,24.0,24.25,24.25,24.75,25.0,24.75,24.75,24.25,24.0,24.0,24.5,24.25,25.25,24.25,24.5,24.75,24.25,24.25,23.75,24.5,24.75,24.75,24.25,24.0,24.0,24.25,24.25,24.25,24.5,25.25,24.25,24.5,24.25,24.0,24.0,23.75,25.25,25.0,25.5,25.25,25.75,25.5,23.0,24.25
2374,24.75,24.5,25.0,25.0,24.5,24.5,25.0,25.0,25.0,24.0,24.75,25.0,24.5,24.25,24.75,24.0,25.0,25.25,24.75,25.0,24.0,24.5,24.0,24.75,25.0,24.25,24.25,24.25,24.25,23.75,23.75,25.0,24.5,24.25,25.0,24.0,24.25,24.25,23.5,24.25,24.75,23.75,24.25,24.5,24.25,24.0,23.75,24.0,25.5,24.5,24.75,24.75,24.0,25.0,24.5,24.25,25.5,24.25,25.5,25.25,25.0,25.5,23.75,24.0
2375,24.75,24.75,25.0,25.25,24.5,24.5,24.0,25.25,25.25,24.25,24.5,24.5,24.25,24.25,24.25,24.5,25.0,25.0,24.25,24.25,23.75,23.75,24.25,24.25,25.0,24.25,25.0,24.5,24.0,24.75,23.75,24.25,24.5,23.75,24.75,24.5,23.75,24.0,23.5,24.5,25.25,24.25,24.25,24.5,24.25,23.5,23.5,23.75,25.0,24.5,23.75,24.0,24.75,24.5,23.0,23.75,25.25,24.5,24.75,24.75,25.5,25.5,23.75,23.0
2376,24.75,25.0,24.0,24.25,24.5,24.25,24.5,24.25,25.0,24.25,24.5,24.75,24.5,24.25,24.25,24.5,25.25,24.5,24.25,24.5,24.25,24.25,23.5,24.25,25.25,24.25,25.0,24.25,24.25,24.0,24.25,24.0,24.0,24.25,24.75,24.0,23.75,24.25,23.5,24.25,24.75,24.5,24.5,24.25,24.5,24.25,23.5,23.75,25.0,24.75,23.75,24.25,24.0,24.75,23.5,23.5,25.0,24.75,25.0,25.0,25.5,25.0,23.75,23.5
2377,24.25,25.0,24.75,25.0,24.0,24.5,24.0,24.75,25.25,24.5,24.25,24.5,24.0,24.25,24.5,24.0,25.25,24.75,24.0,24.5,24.25,24.0,24.0,24.25,24.75,24.25,24.5,24.25,23.75,24.25,23.75,24.5,24.5,24.0,24.0,24.0,24.25,24.25,24.25,24.75,25.0,23.75,24.5,24.0,24.0,23.75,23.5,23.25,25.75,24.25,24.75,24.0,23.75,24.5,24.0,23.75,25.5,25.0,25.0,25.0,24.5,24.75,23.75,23.5
2378,24.5,24.0,23.75,24.25,24.75,24.5,24.25,25.25,25.25,24.75,24.25,24.75,24.25,24.5,24.25,23.25,25.5,24.5,24.0,24.0,24.0,24.0,24.0,24.5,25.0,24.75,24.5,24.0,23.5,24.0,24.0,24.5,24.25,24.5,24.25,24.0,23.75,24.0,23.75,24.75,23.75,24.5,24.0,24.0,24.0,24.0,23.75,24.25,25.0,24.25,24.0,23.75,24.5,24.5,24.25,23.0,25.25,24.5,25.0,24.5,25.0,25.75,23.5,23.75
2379,24.75,24.75,25.0,25.0,25.0,24.5,24.25,25.25,24.75,24.5,24.0,23.75,23.75,24.0,23.5,23.25,24.75,24.25,24.75,24.5,24.0,23.75,24.0,24.0,25.25,23.75,24.25,24.0,23.75,23.75,24.5,24.5,24.25,24.75,24.0,23.75,24.0,24.0,23.5,23.75,24.0,24.0,23.75,24.0,23.75,23.75,23.25,23.75,24.5,24.25,24.0,23.75,24.25,24.25,23.75,23.0,25.75,24.75,25.5,24.5,24.5,25.0,23.5,23.25
2380,24.0,24.25,24.25,24.75,24.5,23.75,23.75,24.25,25.0,24.0,23.75,24.5,24.25,24.25,24.0,24.0,24.5,23.75,24.0,24.0,23.5,24.0,23.75,23.5,24.25,23.75,24.5,23.75,23.5,23.5,24.0,23.25,24.5,24.0,23.75,24.0,24.0,24.0,23.5,24.5,24.25,24.25,24.0,24.0,23.75,23.75,23.5,23.25,24.25,23.75,24.0,23.75,24.0,24.5,23.5,23.75,24.0,24.25,25.0,24.25,24.5,25.0,23.5,23.5
2381,24.5,24.0,24.25,24.5,24.75,24.0,23.75,25.0,24.25,23.75,24.0,24.75,24.5,24.5,23.5,24.25,25.0,24.5,24.25,24.0,23.25,23.5,23.5,24.0,24.5,24.75,24.5,23.75,23.75,23.75,23.75,24.5,23.5,23.75,24.25,24.0,23.75,24.0,24.0,24.25,24.0,23.75,24.25,24.0,23.25,24.5,23.25,23.25,24.25,23.75,24.25,24.0,24.0,24.25,23.75,23.75,25.75,24.75,24.5,24.25,25.75,25.0,23.75,23.25
2382,24.25,24.75,24.5,24.25,24.25,24.25,24.25,23.75,25.5,24.0,24.25,24.5,24.0,23.75,24.25,24.0,25.0,24.25,24.0,24.25,23.75,24.25,24.0,23.5,25.5,24.5,24.5,23.5,24.0,23.75,23.75,24.75,24.5,24.25,23.75,24.0,24.0,24.0,23.5,24.5,23.75,24.0,24.0,24.25,24.25,23.5,23.5,24.0,24.75,24.25,24.25,24.25,24.25,24.0,23.75,23.5,23.5,24.75,24.75,24.75,25.25,24.5,24.25,22.75
2383,23.75,24.0,24.75,24.5,24.0,24.5,23.25,24.25,24.75,24.25,24.75,24.25,24.0,23.75,24.0,24.0,24.5,24.25,24.0,23.75,23.75,23.25,23.5,23.5,24.0,23.75,24.5,23.25,23.75,23.5,24.25,24.25,24.25,24.25,24.25,24.0,23.5,24.0,23.75,23.5,23.5,23.25,23.5,23.25,23.5,23.25,23.25,23.25,24.75,24.25,23.5,23.5,24.0,24.25,23.5,23.5,24.5,24.75,25.25,24.5,24.5,25.5,23.5,23.75
2384,23.25,24.0,24.25,24.25,24.5,24.25,23.75,25.0,25.5,24.5,24.0,24.25,24.0,23.75,24.0,24.0,25.0,24.75,23.75,24.25,23.75,24.0,23.5,24.0,24.5,23.75,24.0,23.75,23.75,23.75,24.0,23.75,23.5,24.0,24.0,24.25,23.75,24.0,23.25,23.5,24.5,24.0,23.75,24.0,23.75,23.75,23.25,23.5,24.75,24.25,24.0,24.0,23.75,24.25,24.0,24.5,25.5,24.75,24.75,24.5,24.5,25.25,22.75,24.0
2385,23.75,24.0,24.25,24.5,24.25,24.5,23.75,25.0,24.75,24.0,24.25,24.25,24.25,24.0,24.25,23.5,25.0,24.5,24.5,23.75,24.0,23.5,24.0,24.5,24.75,24.0,24.5,23.5,23.5,23.75,23.75,24.25,24.25,23.75,23.5,24.0,23.75,23.75,23.5,24.75,24.25,24.5,24.0,24.0,23.5,24.0,23.25,24.25,24.5,24.25,24.25,23.75,24.25,24.0,23.75,22.75,24.75,24.5,24.5,24.75,25.0,25.0,24.0,23.0
2386,24.5,24.0,24.25,24.5,25.25,24.0,23.75,24.25,24.5,23.75,23.75,24.0,24.0,23.75,23.75,24.0,25.25,24.5,24.25,23.5,23.75,24.0,23.75,24.25,24.75,23.75,24.25,23.5,24.0,23.75,23.75,24.0,24.5,23.5,24.25,24.25,24.0,24.0,23.75,24.0,24.5,24.25,24.0,23.75,24.0,23.75,23.75,24.0,24.5,24.5,24.5,24.0,24.0,23.75,24.0,24.25,25.0,25.25,24.25,25.0,25.0,25.25,23.25,24.25
2387,24.0,24.25,24.0,24.25,24.25,24.25,23.75,24.25,24.5,23.75,24.0,24.0,24.0,23.75,24.25,23.75,24.75,24.0,23.5,23.5,23.5,23.0,22.75,24.0,24.75,24.0,24.5,23.75,23.5,23.5,23.5,24.25,24.5,23.75,23.75,23.75,24.0,24.0,23.5,24.0,24.25,24.5,24.0,23.75,23.0,23.5,23.5,23.25,24.75,24.0,23.75,23.75,24.5,24.0,23.5,22.75,24.75,24.25,24.75,25.0,24.5,25.25,23.0,23.0
2388,25.0,24.75,24.0,24.5,23.75,24.5,23.5,24.0,24.75,23.75,24.25,24.0,24.5,24.5,24.25,24.0,25.0,24.5,24.25,24.25,24.0,23.25,23.5,24.25,25.0,24.0,25.0,23.5,24.0,23.5,23.75,23.5,24.75,24.5,24.0,23.25,24.0,23.75,23.25,23.75,24.25,24.25,24.0,24.25,24.0,24.25,23.25,23.75,25.5,24.25,24.25,24.5,24.5,24.5,23.75,23.75,24.75,24.5,25.5,25.0,24.5,25.75,23.75,23.5
2389,24.25,23.75,24.0,25.25,24.5,24.75,23.75,25.0,24.5,24.5,24.25,24.25,24.0,24.0,24.25,23.5,25.5,24.5,24.0,23.75,24.5,23.75,23.25,24.25,25.0,24.5,24.25,23.75,24.25,23.75,23.5,24.25,24.75,23.75,24.0,24.25,24.25,24.0,23.75,24.25,24.25,23.75,23.5,24.25,23.75,24.25,23.75,23.25,24.5,24.75,24.5,24.25,24.25,24.5,23.75,24.0,25.0,24.5,24.75,25.0,25.0,25.25,24.25,22.75
2390,24.25,24.0,23.75,24.5,24.5,23.5,23.75,24.5,24.75,23.75,24.25,24.75,24.25,23.75,24.5,23.5,25.0,24.25,23.75,24.0,23.5,23.75,23.75,24.0,25.25,24.25,24.75,24.0,23.75,24.25,24.0,24.25,24.5,23.75,24.25,24.0,24.0,24.25,23.75,24.25,24.0,24.75,24.0,23.75,24.0,24.25,23.5,24.0,24.75,24.25,24.25,24.0,24.25,24.5,24.0,23.5,25.5,25.25,25.5,24.75,25.25,25.5,24.25,24.0
2391,24.75,24.25,24.25,24.75,24.5,24.5,24.0,24.25,24.5,24.25,24.5,24.25,24.5,24.0,24.25,23.75,25.5,25.0,24.0,24.5,24.0,24.0,24.0,25.0,25.25,24.0,25.0,24.0,23.5,24.5,23.75,24.0,24.75,24.0,24.5,24.25,24.25,24.25,23.75,24.5,24.75,24.75,24.0,24.0,24.25,23.25,23.75,24.0,25.5,24.5,24.75,24.5,24.5,24.5,24.0,23.5,24.5,25.25,26.0,25.75,25.25,25.5,24.5,24.0
2392,24.0,24.5,24.5,24.75,25.0,24.25,23.5,24.0,25.0,23.25,24.0,24.0,23.75,24.0,23.75,23.5,24.75,24.75,24.0,24.25,23.5,24.0,23.5,24.0,25.0,24.25,24.5,24.0,23.75,23.5,24.0,23.5,25.0,24.25,24.5,24.25,24.25,24.0,23.0,24.0,24.5,24.5,24.25,23.75,24.0,24.0,23.75,24.0,25.0,25.0,24.25,24.75,24.5,24.5,23.5,23.75,25.0,25.0,25.5,25.5,25.75,25.75,24.0,24.0
2393,25.0,24.25,24.75,24.75,24.5,24.25,24.0,24.75,24.25,24.0,24.25,24.5,24.5,24.25,24.5,24.25,25.25,24.75,23.75,24.75,23.5,24.5,24.0,24.25,25.0,24.75,24.75,23.75,24.25,24.0,24.0,24.25,24.5,24.25,24.0,24.5,24.75,24.25,24.25,24.75,25.0,24.75,24.5,24.25,24.5,24.5,24.25,24.75,25.5,25.25,24.75,24.5,24.5,25.0,24.25,24.5,26.0,25.25,26.25,25.25,26.0,25.75,24.5,24.5
2394,24.75,24.75,24.5,24.75,25.0,24.0,24.25,24.75,25.25,24.75,25.0,24.75,24.5,23.75,24.75,23.75,25.25,24.25,24.25,24.5,24.0,23.75,24.0,24.0,24.75,24.5,25.0,24.25,24.5,23.5,24.0,24.5,25.0,24.5,24.5,24.5,24.75,24.5,24.0,24.5,23.75,24.5,24.0,23.75,24.25,24.25,24.0,24.5,25.75,24.5,25.0,24.75,24.5,24.75,24.0,23.75,26.0,25.5,25.5,25.0,25.75,25.25,24.0,24.25
2395,24.25,24.25,24.0,25.0,24.25,24.0,24.25,24.75,25.75,24.0,25.0,24.75,25.0,24.25,24.0,24.25,25.5,24.5,24.25,24.75,24.25,24.25,24.25,23.75,25.0,24.0,24.5,24.25,23.75,24.5,24.5,24.75,24.0,24.25,24.75,24.0,24.5,24.5,24.25,24.25,25.0,24.5,24.25,24.5,24.25,24.5,24.25,24.25,25.25,24.75,24.75,24.5,24.75,24.5,24.5,24.25,25.75,25.25,25.0,25.5,25.0,25.25,24.25,24.5
2396,23.75,25.0,24.25,25.0,24.5,24.5,24.5,25.25,25.25,24.5,24.75,24.5,24.5,24.75,24.5,24.0,25.0,25.25,24.5,25.0,24.0,25.0,24.25,24.75,26.0,24.25,24.75,24.5,24.0,24.5,24.25,24.75,24.5,24.25,24.5,24.0,24.25,24.5,24.25,24.75,25.25,24.5,25.0,24.5,25.0,24.25,23.75,24.0,25.0,25.0,24.75,25.0,24.75,25.0,24.25,23.75,24.75,25.25,25.5,25.5,25.5,25.75,24.25,24.5
2397,24.5,24.5,24.5,24.5,24.5,24.25,24.0,24.25,25.75,24.25,24.5,24.75,24.5,24.5,24.25,23.75,25.75,24.75,24.5,24.25,24.5,23.75,23.5,24.5,25.25,24.25,25.0,24.5,24.5,24.25,24.25,24.75,24.5,24.25,24.0,24.5,24.75,24.5,23.75,24.75,25.25,24.75,23.75,24.25,24.0,24.0,23.5,24.75,25.25,25.25,24.5,24.75,24.5,25.25,24.5,24.0,25.75,25.75,25.5,25.25,25.5,25.25,24.75,24.75
2398,25.25,24.75,24.75,24.5,25.0,24.25,24.5,25.0,25.5,24.25,24.5,24.75,25.0,24.5,24.75,24.5,25.5,24.5,24.25,24.5,24.0,24.5,24.0,25.0,25.5,24.75,25.0,24.5,25.0,24.75,23.75,25.25,24.5,24.75,24.75,24.5,24.25,24.5,24.0,24.25,25.0,25.5,25.0,24.75,24.75,24.0,24.0,24.75,25.0,25.0,24.5,24.75,25.25,25.25,24.75,24.25,26.0,26.0,25.25,25.75,24.75,25.75,23.75,24.0
2399,24.75,24.25,24.5,25.0,25.0,24.75,24.75,24.5,25.0,24.75,24.5,24.75,24.75,24.0,24.75,24.0,25.5,24.75,24.5,24.75,24.5,24.25,24.25,24.5,25.5,24.25,25.25,24.75,24.0,24.5,24.5,25.25,24.75,24.25,24.5,24.75,24.5,24.0,23.0,25.25,25.25,24.75,24.0,24.25,24.0,24.25,24.25,24.75,25.5,24.5,24.75,24.25,25.0,25.0,24.5,23.75,25.75,24.75,25.5,25.5,25.5,25.25,24.25,24.25
2400,24.75,24.75,25.25,25.25,24.5,25.0,24.0,24.25,25.75,24.0,25.0,25.25,24.75,24.5,24.75,24.5,25.5,25.25,24.0,24.5,24.0,24.75,24.5,25.0,25.25,24.5,25.0,24.5,24.5,24.5,24.25,24.75,25.0,25.0,24.75,24.75,24.75,24.5,24.0,25.25,25.25,24.75,24.75,24.5,24.5,24.5,23.75,24.75,26.0,25.5,24.5,24.5,25.25,25.0,24.25,24.5,25.75,24.75,25.5,25.75,25.5,25.75,24.25,24.0
2401,24.75,24.75,24.5,25.25,25.0,24.75,25.25,25.5,25.5,24.75,24.5,25.0,24.25,24.5,24.5,24.25,25.0,24.25,24.5,24.75,24.75,24.25,24.25,24.5,25.75,24.25,25.5,24.25,24.5,24.5,24.5,24.5,24.75,24.75,24.75,25.0,24.25,24.75,24.0,25.0,25.25,24.75,25.25,25.0,24.5,24.25,24.0,24.75,25.5,25.0,25.0,25.25,24.5,24.75,24.0,24.25,25.25,25.25,25.5,25.25,25.5,25.5,24.0,23.75
2402,25.0,25.0,24.5,25.25,25.25,24.5,24.25,24.75,25.5,24.75,25.25,25.5,25.0,25.25,24.25,23.75,25.75,25.0,24.5,25.0,24.5,24.5,24.0,25.25,25.25,24.25,25.5,24.25,24.0,24.0,24.25,25.0,24.75,24.5,25.0,24.75,24.5,24.25,23.75,24.25,24.25,25.0,24.75,25.0,25.0,24.75,23.5,24.25,25.5,25.5,24.5,24.25,24.5,25.25,24.25,23.5,25.5,24.75,25.5,25.5,25.25,25.0,23.5,22.5
2403,25.0,25.0,24.5,25.0,25.25,24.25,24.5,24.75,25.5,24.75,24.5,24.5,24.75,24.5,24.5,24.25,25.75,24.75,24.0,24.5,25.0,23.75,24.5,24.75,25.5,24.5,25.0,24.25,24.5,24.25,24.25,24.75,24.75,24.25,24.25,24.25,24.5,24.0,23.75,24.5,24.75,24.75,24.75,24.75,24.25,24.25,24.0,24.0,24.75,24.75,25.0,24.75,24.75,25.0,24.25,24.5,26.0,25.0,25.25,25.75,26.0,26.0,24.0,24.75
2404,24.75,24.5,24.5,25.25,24.75,24.25,23.25,25.0,25.25,23.75,24.5,24.75,24.75,24.25,24.75,23.5,25.25,24.75,24.5,24.75,24.5,24.25,24.25,24.25,25.0,24.25,25.25,24.0,23.75,24.0,24.0,25.0,24.75,24.25,23.75,24.5,24.5,23.75,24.0,24.5,24.5,24.25,24.25,24.5,23.75,24.5,24.25,24.25,25.0,24.5,24.25,24.25,24.75,24.5,24.0,24.25,25.0,25.25,25.5,24.5,25.5,24.75,23.5,23.75
2405,24.75,25.0,24.75,25.5,25.0,25.5,24.25,24.75,25.75,25.0,25.0,24.75,24.5,24.5,24.5,24.25,25.25,25.25,24.25,24.5,24.75,24.25,23.5,24.5,25.0,24.25,25.5,23.75,24.0,23.75,24.5,24.25,24.5,24.25,24.5,24.5,24.5,24.25,23.75,24.5,24.75,24.5,24.25,24.25,24.5,24.0,24.0,24.25,25.25,24.75,25.25,24.75,24.75,24.75,24.25,24.75,25.75,25.5,25.5,24.75,25.5,25.25,23.5,24.0
2406,25.25,25.0,25.0,25.0,25.0,24.25,24.25,26.5,24.75,24.25,24.75,25.0,24.75,24.75,24.25,24.0,25.75,25.0,24.5,25.5,24.75,24.5,24.5,24.25,25.0,24.5,25.0,24.0,24.5,23.75,24.0,24.0,25.0,24.25,24.25,24.25,24.5,24.25,23.75,24.5,24.5,24.75,24.5,24.75,24.0,24.5,23.75,24.5,25.0,24.5,24.75,24.75,24.75,25.0,24.25,24.0,24.75,25.0,25.75,25.5,25.25,25.25,24.0,24.5
2407,23.75,25.0,24.5,25.5,24.5,24.5,24.5,25.5,25.25,24.25,24.25,24.75,24.75,24.5,24.0,24.25,25.25,25.0,24.25,24.75,24.25,24.5,24.25,24.75,25.5,24.5,24.5,24.75,24.25,24.0,24.5,24.5,24.5,24.0,24.75,24.5,24.0,24.0,23.75,24.75,25.25,24.25,24.75,24.5,24.0,24.5,23.75,24.25,25.0,25.0,24.0,24.25,24.0,25.25,24.25,23.5,25.75,25.5,25.25,26.0,25.25,26.0,24.25,23.75
2408,25.5,25.25,24.5,25.25,25.0,24.75,24.0,25.5,25.25,24.25,24.75,25.0,24.5,24.5,24.5,24.25,25.75,24.75,24.25,25.0,24.5,24.25,24.0,24.25,25.5,24.75,24.75,24.75,24.25,24.25,24.25,24.75,24.75,24.25,25.0,24.75,24.5,24.5,24.0,24.25,24.5,25.0,24.5,24.25,24.0,24.25,23.75,24.0,25.25,25.0,24.0,24.5,24.5,25.0,24.0,24.25,25.5,25.0,25.5,25.5,25.75,25.25,24.0,24.5
2409,24.25,24.75,25.25,24.75,24.5,24.5,24.0,25.5,24.5,24.75,25.0,24.5,24.75,24.75,24.0,24.25,25.5,24.75,24.25,24.25,25.0,24.25,24.25,24.5,25.0,24.75,25.0,24.25,24.25,24.5,24.0,24.25,24.5,24.5,24.5,24.0,24.75,23.75,23.75,24.75,24.75,24.25,24.5,24.0,24.75,24.0,23.5,23.75,25.0,24.5,24.75,24.5,24.25,24.25,23.75,23.75,25.5,24.75,24.75,24.75,25.25,25.0,23.5,24.0
2410,24.25,25.5,24.5,25.0,24.75,24.75,24.0,25.5,25.0,24.25,24.5,24.75,24.75,24.25,24.5,24.75,25.25,25.5,24.75,24.75,24.5,24.0,23.75,24.75,24.75,24.0,25.0,24.25,24.25,24.25,24.5,24.5,24.5,24.5,24.5,24.5,23.75,24.5,23.5,24.5,24.75,24.0,24.0,24.5,24.5,24.25,23.5,23.75,25.25,24.5,24.5,23.75,24.75,24.5,24.5,24.0,25.25,24.75,25.5,25.25,25.25,25.25,23.75,23.75
2411,24.5,24.5,24.75,25.5,25.0,24.75,24.25,24.5,25.0,24.25,25.25,24.5,24.25,24.0,24.5,24.0,25.5,25.0,24.5,24.25,24.25,24.5,23.75,25.0,25.0,24.25,24.75,23.75,24.25,24.25,24.25,24.75,24.0,24.0,24.0,24.5,24.0,24.25,23.75,24.25,24.5,24.5,24.0,23.5,24.5,24.25,23.75,23.75,25.0,24.5,25.0,24.25,24.25,24.75,23.75,23.75,24.75,24.0,25.0,25.25,25.25,25.0,24.0,22.5
2412,24.25,24.25,25.25,25.0,25.0,24.75,24.25,25.0,25.5,24.25,25.0,24.5,24.75,24.5,24.25,24.5,25.5,24.5,24.5,24.75,24.25,23.75,24.0,25.25,25.0,24.75,24.75,24.5,23.75,24.25,24.75,24.75,24.75,24.5,24.75,24.25,24.25,24.0,23.5,24.25,24.75,24.5,24.75,24.5,24.5,24.0,24.25,24.5,24.25,24.75,24.5,24.5,24.5,24.25,24.25,24.5,24.75,25.25,25.0,25.25,25.0,25.5,23.5,23.0
2413,24.75,25.25,25.0,25.25,24.25,25.0,24.0,25.5,25.5,24.0,24.25,24.75,24.25,24.75,24.25,24.25,25.5,25.25,24.25,24.75,23.25,24.5,23.5,24.5,25.25,24.0,25.0,24.0,24.25,24.25,23.25,24.25,24.75,24.25,24.0,24.0,24.25,24.25,24.0,24.5,24.25,24.5,24.0,24.5,24.25,24.0,23.75,24.25,24.75,25.25,24.75,24.25,24.5,25.0,24.0,23.5,24.75,25.0,25.5,25.25,26.0,25.25,24.0,23.75
2414,24.25,24.25,24.75,25.0,24.25,24.5,24.0,24.5,25.25,24.75,24.25,24.75,24.25,24.75,24.75,24.25,25.0,24.5,24.5,24.5,24.0,24.0,24.0,24.25,25.25,24.75,25.0,24.25,24.75,24.25,23.75,24.25,25.0,24.25,24.25,23.75,24.5,23.75,23.75,24.0,24.75,24.5,23.75,24.5,23.75,23.25,23.5,24.5,24.75,25.0,24.5,24.5,24.5,24.75,23.75,24.0,26.25,24.5,25.5,25.0,25.25,25.25,23.25,23.0
2415,24.5,24.25,24.5,25.0,24.75,24.75,24.25,24.75,24.5,24.0,23.75,24.5,24.0,24.25,24.25,24.25,24.75,24.5,24.25,24.5,23.75,23.75,23.5,24.5,25.25,24.75,25.0,24.0,24.0,24.0,24.0,24.0,24.75,24.25,24.25,24.25,24.0,24.0,23.5,24.5,25.25,24.25,24.0,24.5,24.0,23.75,23.5,23.75,25.0,24.5,24.0,24.25,24.0,25.0,24.0,24.25,24.75,24.5,25.5,25.25,25.0,25.5,23.75,23.5
2416,24.5,24.75,24.5,24.75,24.5,24.25,24.0,24.75,25.0,23.75,24.25,24.5,24.25,24.0,24.25,24.25,24.75,24.0,24.0,24.25,23.75,24.0,24.0,24.0,25.0,23.75,24.25,23.75,23.25,24.25,23.5,24.25,25.0,24.0,24.25,24.25,23.75,23.75,23.25,24.25,24.5,24.25,24.25,23.75,24.25,24.0,23.5,23.75,25.0,24.25,24.0,23.75,24.5,24.0,23.75,23.25,25.0,25.0,24.75,24.75,24.75,25.25,23.75,22.5
2417,24.25,24.75,24.75,25.25,24.5,24.25,23.5,25.0,24.75,24.0,24.0,24.5,24.25,24.5,24.5,23.75,24.5,25.0,24.5,24.25,24.25,24.0,23.75,23.75,24.75,24.5,24.5,23.75,24.25,23.25,24.0,24.25,24.75,24.0,24.25,23.75,24.25,24.25,23.75,24.25,24.5,24.5,24.0,24.75,24.25,23.75,23.25,24.0,24.75,24.5,24.25,24.25,24.5,25.5,24.5,23.5,25.25,24.25,24.75,25.0,25.0,25.0,24.25,24.0
2418,24.5,24.75,25.25,25.0,24.75,24.5,24.0,24.75,25.25,24.0,24.0,24.25,24.5,24.5,24.0,24.0,25.5,24.75,24.0,24.25,24.75,24.0,24.25,24.0,24.75,24.0,24.25,24.25,24.0,23.75,23.75,24.5,24.5,24.25,24.25,24.0,24.0,24.5,24.0,24.0,24.5,23.75,24.25,24.5,24.25,23.75,23.25,24.0,25.25,25.25,24.25,24.5,24.5,25.0,24.5,24.25,24.0,25.0,25.75,25.25,24.5,25.5,23.75,24.0
2419,25.25,24.5,25.0,25.25,24.75,25.0,24.25,24.5,25.5,24.5,25.0,24.75,24.0,24.25,24.75,23.0,25.25,24.75,24.0,24.5,24.0,24.25,23.75,24.5,25.25,24.5,25.0,24.0,24.25,24.5,24.0,24.5,25.0,24.5,24.75,24.75,24.0,24.0,23.75,24.0,24.5,24.25,24.5,24.25,24.0,24.5,24.0,24.0,24.75,24.75,24.25,24.0,24.5,24.25,23.75,24.0,24.25,25.25,25.25,25.0,24.75,25.75,23.5,24.0
2420,25.0,25.25,24.5,25.0,24.75,24.5,24.0,24.75,25.75,24.0,24.5,24.75,24.5,24.25,23.75,24.75,25.75,25.0,24.5,24.5,24.25,24.25,24.0,24.5,25.25,24.5,25.0,24.0,24.25,24.5,24.5,24.5,25.0,24.0,24.25,24.25,24.5,24.25,24.0,24.75,25.0,24.25,24.5,24.25,24.5,24.0,24.25,24.0,25.0,24.5,25.0,24.25,24.5,24.25,24.0,24.25,25.5,25.25,24.75,25.75,25.25,25.75,24.0,23.5
